ParcelID,ParcelType,Map,Lot,GIS_Area,siteaddres,yearbuilt,decadebuilt
5095 1 157   0001,Parcel,F11,157,0.430416711,157 SOUTH MAIN STREET,1928,1920
4791 1 111   0001,Parcel,G11,111,0.172150523,111 ST JAMES STREET,1928,1920
4791 1 41    0001,Parcel,H11,41,0.172389161,41 ST JAMES STREET,1928,1920
4781 2 72    0001,Parcel,G11,72,0.172091157,72 ST CHARLES STREET,1928,1920
6301 2 52    0001,Parcel,G11,52,0.177938284,52 WOODMERE ROAD,1928,1920
2381 2 16    0001,Parcel,H12,16,0.11527134,16 GOODSELL STREET,1928,1920
5096 2 528   0001,Parcel,G12,528,0.175460621,528 SOUTH QUAKER LANE,1928,1920
2126 1 11    0001,Parcel,G9,11,1.324161931,11 FOREST ROAD,1928,1920
6101 1 117   0001,Parcel,H11,117,0.203540556,117 WESTPHAL STREET,1928,1920
1681 2 38    0001,Parcel,H11,38,0.171023454,38 EDGEMERE AVENUE,1928,1920
4371 1 39    0001,Parcel,G14,39,0.137325412,39 PRINCETON STREET,1928,1920
4391 1 7     0001,Parcel,H12,7,0.130015569,7 PROSPECT AVENUE,1928,1920
3801 2 92    0001,Parcel,G15,92,0.172465789,92 NEWINGTON ROAD,1928,1920
3801 2 108   0001,Parcel,G15,108,0.172449064,108 NEWINGTON ROAD,1928,1920
4311 1 23    0001,Parcel,G9,23,0.341302882,23 PLYMOUTH ROAD,1928,1920
1761 1 161   0001,Parcel,G12,161,0.170641624,161 ENGLEWOOD AVENUE,1928,1920
1231 2 32    0001,Parcel,F14,32,0.17136096,32 CORTLAND STREET,1928,1920
3801 2 124   0001,Parcel,G15,124,0.215595699,124 NEWINGTON ROAD,1928,1920
0861 2 48    0001,Parcel,G15,48,0.206240918,48 CAMBRIDGE STREET,1928,1920
3838 1 289   0001,Parcel,G6,289,0.398627368,289 NORTH QUAKER LANE,1928,1920
3838 1 285   0001,Parcel,G6,285,0.399708633,285 NORTH QUAKER LANE,1928,1920
3838 1 271   0001,Parcel,G7,271,0.408752563,271 NORTH QUAKER LANE,1928,1920
3191 2 42    0001,Parcel,H12,42,0.140616639,42 LEVESQUE AVENUE,1928,1920
5095 1 241   0001,Parcel,F12,241,1.049302808,241 SOUTH MAIN STREET,1928,1920
4391 1 3     0001,Parcel,H12,3,0.145647739,3 PROSPECT AVENUE,1928,1920
3776 1 403   0001,Parcel,H12,403,0.184592416,403 NEW PARK AVENUE,1928,1920
3531 1 17    0001,Parcel,H12,17,0.176601793,17 MELVEN ROAD,1928,1920
1151 1 41    0001,Parcel,F15,41,0.20306916,41 COLONIAL STREET,1928,1920
0861 1 31    0001,Parcel,G15,31,0.17022167,31 CAMBRIDGE STREET,1928,1920
1731 2 64    0001,Parcel,F15,64,0.180461163,64 ELMFIELD STREET,1928,1920
2131 2 202   0001,Parcel,F10,202,0.219457277,202 FOUR MILE ROAD,1928,1920
2131 2 210   0001,Parcel,F10,210,0.224453979,210 FOUR MILE ROAD,1928,1920
6111 1 29    0001,Parcel,F13,29,0.240772941,29 WESTPOINT TERRACE,1928,1920
5096 2 844   0001,Parcel,G14,844,0.339709555,844 SOUTH QUAKER LANE,1928,1920
5096 2 872   0001,Parcel,G14,872,0.228856787,872 SOUTH QUAKER LANE,1928,1920
1231 1 15    0001,Parcel,F14,15,0.182679469,15 CORTLAND STREET,1928,1920
6291 1 45    0001,Parcel,G15,45,0.206241265,45 WOODLAWN STREET,1928,1920
5095 1 381   0001,Parcel,F13,381,0.236183975,381 SOUTH MAIN STREET,1928,1920
0311 1 17    0001,Parcel,F14,17,0.219095319,17 BEECHWOOD ROAD,1928,1920
2401 2 38    0001,Parcel,G14,38,0.163852423,38 GRASSMERE AVENUE,1928,1920
1231 1 23    0001,Parcel,F14,23,0.182147776,23 CORTLAND STREET,1928,1920
3771 2 1164  0001,Parcel,F14,1164,0.219941937,1164 NEW BRITAIN AVENUE,1928,1920
3771 2 1172  0001,Parcel,F14,1172,0.220331455,1172 NEW BRITAIN AVENUE,1928,1920
0861 1 89    0001,Parcel,G15,89,0.170350587,89 CAMBRIDGE STREET,1928,1920
1151 1 53    0001,Parcel,F15,53,0.204670927,53 COLONIAL STREET,1928,1920
3801 2 54    0001,Parcel,G15,54,0.171925893,54 NEWINGTON ROAD,1928,1920
0861 1 73    0001,Parcel,G15,73,0.170314098,73 CAMBRIDGE STREET,1928,1920
5091 1 87    0001,Parcel,F15,87,0.206639827,87 SOMERSET STREET,1928,1920
3801 2 84    0001,Parcel,G15,84,0.163823173,84 NEWINGTON ROAD,1928,1920
1151 1 83    0001,Parcel,F15,83,0.189342626,83 COLONIAL STREET,1928,1920
3801 2 88    0001,Parcel,G15,88,0.180743794,88 NEWINGTON ROAD,1928,1920
0861 1 81    0001,Parcel,G15,81,0.170333074,81 CAMBRIDGE STREET,1928,1920
1151 2 148   0001,Parcel,F15,148,0.252051922,148 COLONIAL STREET,1928,1920
0031 1 1943  0001,Parcel,H4,1943,0.379754457,1943 ALBANY AVENUE,1928,1920
3801 1 215   0001,Parcel,G16,215,0.172178528,215 NEWINGTON ROAD,1928,1920
0861 1 93    0001,Parcel,G15,93,0.170359096,93 CAMBRIDGE STREET,1928,1920
0861 1 97    0001,Parcel,G15,97,0.170368677,97 CAMBRIDGE STREET,1928,1920
0861 1 105   0001,Parcel,G15,105,0.170385014,105 CAMBRIDGE STREET,1928,1920
3801 2 120   0001,Parcel,G15,120,0.172187735,120 NEWINGTON ROAD,1928,1920
5095 1 473   0001,Parcel,F15,473,0.229857041,473 SOUTH MAIN STREET,1928,1920
5095 1 469   0001,Parcel,F15,469,0.230460699,469 SOUTH MAIN STREET,1928,1920
3771 1 1051  0001,Parcel,G15,1051,0.238005308,1051 NEW BRITAIN AVENUE,1928,1920
3771 1 1049  0001,Parcel,G15,1049,0.162437258,1049 NEW BRITAIN AVENUE,1928,1920
4791 2 86    0001,Parcel,G11,86,0.236387871,86 ST JAMES STREET,1928,1920
0061 2 26    0001,Parcel,G13,26,0.160961886,26 ALMEDA AVENUE,1928,1920
2031 2 4     0001,Parcel,H7,4,0.779993374,4 FERNWOOD ROAD,1928,1920
2051 2 40    0001,Parcel,E4,40,0.237411601,40 FLAGG ROAD,1928,1920
0251 1 105   0001,Parcel,F7,105,0.192839184,105 BALLARD DRIVE,1928,1920
0251 1 117   0001,Parcel,F7,117,0.20492711,117 BALLARD DRIVE,1928,1920
2381 1 43    0001,Parcel,H12,43,0.230337512,43 GOODSELL STREET,1928,1920
5721 2 96    0001,Parcel,E11,96,0.207642338,96 VAN BUREN AVENUE,1928,1920
0621 2 40    0001,Parcel,G8,40,0.177917142,40 BRETTON ROAD,1928,1920
4211 2 42    0001,Parcel,G7,42,0.175341096,42 PENN DRIVE,1928,1920
4211 2 38    0001,Parcel,G7,38,0.174975233,38 PENN DRIVE,1928,1920
4211 2 70    0001,Parcel,G7,70,0.177907604,70 PENN DRIVE,1928,1920
3801 1 49    0001,Parcel,G15,49,0.16808794,49 NEWINGTON ROAD,1928,1920
1581 2 118   0001,Parcel,G8,118,0.175007754,118 DOVER ROAD,1928,1920
4491 1 215   0001,Parcel,F10,215,0.153275643,215 RAYMOND ROAD,1928,1920
3581 1 17    0001,Parcel,F7,17,0.18600501,17 MIDDLEFIELD DRIVE,1928,1920
3581 1 11    0001,Parcel,F7,11,0.185952311,11 MIDDLEFIELD DRIVE,1928,1920
3581 1 7     0001,Parcel,F7,7,0.185952272,7 MIDDLEFIELD DRIVE,1928,1920
2176 1 17    0001,Parcel,G7,17,0.254894717,17 FOXCROFT ROAD,1928,1920
3836 2 284   0001,Parcel,F5,284,0.247301608,284 NORTH MAIN STREET,1928,1920
4651 1 39    0001,Parcel,F8,39,0.4237638,39 ROBIN ROAD,1928,1920
2481 1 97    0001,Parcel,E9,97,0.277806935,97 GRENNAN ROAD,1928,1920
2481 1 73    0001,Parcel,E9,73,0.303050637,73 GRENNAN ROAD,1928,1920
0111 1 47    0001,Parcel,E9,47,0.207770805,47 ARGYLE AVENUE,1928,1920
3821 2 72    0001,Parcel,E10,72,0.243817782,72 NEWPORT AVENUE,1928,1920
5721 2 36    0001,Parcel,E10,36,0.206106487,36 VAN BUREN AVENUE,1928,1920
5721 1 39    0001,Parcel,E10,39,0.232820505,39 VAN BUREN AVENUE,1928,1920
4201 1 11    0001,Parcel,F10,11,0.192322335,11 PELHAM ROAD,1928,1920
4201 1 17    0001,Parcel,F10,17,0.189403391,17 PELHAM ROAD,1928,1920
4611 1 65    0001,Parcel,E10,65,0.211757355,65 RIGGS AVENUE,1928,1920
6291 1 73    0001,Parcel,G15,73,0.207663659,73 WOODLAWN STREET,1928,1920
0861 2 86    0001,Parcel,G15,86,0.206240713,86 CAMBRIDGE STREET,1928,1920
0861 2 90    0001,Parcel,G15,90,0.206241351,90 CAMBRIDGE STREET,1928,1920
0861 2 94    0001,Parcel,G15,94,0.206241497,94 CAMBRIDGE STREET,1928,1920
0861 2 98    0001,Parcel,G15,98,0.206240887,98 CAMBRIDGE STREET,1928,1920
3961 1 131   0001,Parcel,H10,131,0.199574655,131 OAKWOOD AVENUE,1928,1920
0251 1 95    0001,Parcel,F7,95,0.192839688,95 BALLARD DRIVE,1928,1920
3581 1 23    0001,Parcel,F7,23,0.176595065,23 MIDDLEFIELD DRIVE,1928,1920
3681 2 20    0001,Parcel,F7,20,0.203487168,20 MONTCLAIR DRIVE,1928,1920
0031 1 2325  0001,Parcel,F4,2325,0.441305906,2325 ALBANY AVENUE,1928,1920
3171 1 35    0001,Parcel,H4,35,0.59780779,35 LEDYARD ROAD,1928,1920
3821 1 9     0001,Parcel,E9,9,0.241075099,9 NEWPORT AVENUE,1928,1920
3821 1 11    0001,Parcel,E9,11,0.221875415,11 NEWPORT AVENUE,1928,1920
3821 1 17    0001,Parcel,E9,17,0.222854579,17 NEWPORT AVENUE,1928,1920
3961 2 342   0001,Parcel,H12,342,0.153200196,342 OAKWOOD AVENUE,1928,1920
4311 1 11    0001,Parcel,G9,11,0.210215972,11 PLYMOUTH ROAD,1928,1920
4311 2 10    0001,Parcel,G9,10,0.222960491,10 PLYMOUTH ROAD,1928,1920
4311 1 9     0001,Parcel,G9,9,0.268834103,9 PLYMOUTH ROAD,1928,1920
4311 2 8     0001,Parcel,G9,8,0.180028826,8 PLYMOUTH ROAD,1928,1920
4311 2 22    0001,Parcel,G9,22,0.305702814,22 PLYMOUTH ROAD,1928,1920
5931 1 27    0001,Parcel,G10,27,0.116710689,27 WASHINGTON CIRCLE,1928,1920
5931 1 25    0001,Parcel,G10,25,0.136247367,25 WASHINGTON CIRCLE,1928,1920
3931 2 110   0001,Parcel,G3,110,1.160395024,110 NORWOOD ROAD,1928,1920
1161 1 17    0001,Parcel,G4,17,0.525279713,17 COLONY ROAD,1928,1920
0031 1 2611  0001,Parcel,E4,2611,0.288916409,2611 ALBANY AVENUE,1928,1920
0221 1 67    0001,Parcel,G7,67,0.253609759,67 BAINBRIDGE ROAD,1928,1920
1981 1 363   0001,Parcel,G7,363,0.152132018,363 FERN STREET,1928,1920
4211 2 22    0001,Parcel,G7,22,0.173507787,22 PENN DRIVE,1928,1920
2317 1 7     0001,Parcel,D11,7,0.466618035,7 GIN STILL LANE,1928,1920
5411 1 9     0001,Parcel,E10,9,0.397686992,9 SUNSET TERRACE,1928,1920
5881 2 16    0001,Parcel,E10,16,0.328580918,16 WARDWELL ROAD,1928,1920
5241 1 191   0001,Parcel,G6,191,0.324156382,191 STEELE ROAD,1928,1920
4611 2 10    0001,Parcel,E9,10,0.2075409,10 RIGGS AVENUE,1928,1920
5911 1 209   0001,Parcel,H9,209,0.151769746,209 WARRENTON AVENUE,1928,1920
5993 2 44    0001,Parcel,H8,44,0.429233509,44 WEST HILL DRIVE,1928,1920
3836 2 182   0001,Parcel,F7,182,0.29183552,182 NORTH MAIN STREET,1928,1920
3836 2 178   0001,Parcel,F7,178,0.294411668,178 NORTH MAIN STREET,1928,1920
3581 2 12    0001,Parcel,F7,12,0.186180773,12 MIDDLEFIELD DRIVE,1928,1920
2131 1 211   0001,Parcel,E10,211,0.273858045,211 FOUR MILE ROAD,1928,1920
0101 2 116   0001,Parcel,G8,116,0.229931651,116 ARDMORE ROAD,1928,1920
0101 2 108   0001,Parcel,G8,108,0.220380359,108 ARDMORE ROAD,1928,1920
0101 1 145   0001,Parcel,G7,145,0.175016337,145 ARDMORE ROAD,1928,1920
0101 1 141   0001,Parcel,G7,141,0.175027584,141 ARDMORE ROAD,1928,1920
1581 2 146   0001,Parcel,G7,146,0.175025253,146 DOVER ROAD,1928,1920
0101 1 137   0001,Parcel,G7,137,0.175027331,137 ARDMORE ROAD,1928,1920
0101 1 133   0001,Parcel,G8,133,0.175047592,133 ARDMORE ROAD,1928,1920
0101 1 129   0001,Parcel,G8,129,0.175030559,129 ARDMORE ROAD,1928,1920
0101 1 125   0001,Parcel,G8,125,0.17501021,125 ARDMORE ROAD,1928,1920
1581 1 99    0001,Parcel,G8,99,0.238788067,99 DOVER ROAD,1928,1920
1581 2 94    0001,Parcel,G8,94,0.174995993,94 DOVER ROAD,1928,1920
0101 2 100   0001,Parcel,G8,100,0.210783998,100 ARDMORE ROAD,1928,1920
4211 2 66    0001,Parcel,G7,66,0.177540049,66 PENN DRIVE,1928,1920
0621 2 68    0001,Parcel,G7,68,0.177917754,68 BRETTON ROAD,1928,1920
2031 2 40    0001,Parcel,H7,40,0.474849974,40 FERNWOOD ROAD,1928,1920
2031 2 24    0001,Parcel,H7,24,0.68253271,24 FERNWOOD ROAD,1928,1920
2031 2 26    0001,Parcel,H7,26,0.405562581,26 FERNWOOD ROAD,1928,1920
2031 2 22    0001,Parcel,H7,22,0.437041194,22 FERNWOOD ROAD,1928,1920
3531 1 21    0001,Parcel,H12,21,0.141885556,21 MELVEN ROAD,1928,1920
4201 1 19    0001,Parcel,F10,19,0.188110162,19 PELHAM ROAD,1928,1920
4201 2 18    0001,Parcel,F10,18,0.193989279,18 PELHAM ROAD,1928,1920
4201 2 20    0001,Parcel,F10,20,0.192731209,20 PELHAM ROAD,1928,1920
5781 2 32    0001,Parcel,G9,32,0.279007041,32 VINCENT STREET,1928,1920
6141 2 24    0001,Parcel,C11,24,0.197813468,24 WETTLESON AVENUE,1928,1920
3211 2 62    0001,Parcel,H9,62,0.276398449,62 LEXINGTON ROAD,1928,1920
3211 2 64    0001,Parcel,H9,64,0.298446185,64 LEXINGTON ROAD,1928,1920
3211 2 66    0001,Parcel,H9,66,0.238586367,66 LEXINGTON ROAD,1928,1920
1891 2 806   0001,Parcel,G8,806,0.315334023,806 FARMINGTON AVENUE,1928,1920
4131 1 329   0001,Parcel,G10,329,0.128316059,329 PARK ROAD,1928,1920
0111 2 56    0001,Parcel,E8,56,0.188479967,56 ARGYLE AVENUE,1928,1920
0111 2 68    0001,Parcel,E8,68,0.187250461,68 ARGYLE AVENUE,1928,1920
3211 1 67    0001,Parcel,H9,67,0.188522411,67 LEXINGTON ROAD,1928,1920
3211 1 65    0001,Parcel,H9,65,0.196539066,65 LEXINGTON ROAD,1928,1920
6161 2 62    0001,Parcel,G11,62,0.140202172,62 WHITE AVENUE,1928,1920
6161 2 66    0001,Parcel,G11,66,0.140360902,66 WHITE AVENUE,1928,1920
6161 2 46    0001,Parcel,G11,46,0.153444624,46 WHITE AVENUE,1928,1920
5096 1 113   0001,Parcel,G9,113,0.137156806,113 SOUTH QUAKER LANE,1928,1920
0201 1 17    0001,Parcel,G9,17,0.309379302,17 AVALON ROAD,1928,1920
2131 1 75    0001,Parcel,E10,75,0.25804457,75 FOUR MILE ROAD,1928,1920
2131 2 82    0001,Parcel,E10,82,0.22641107,82 FOUR MILE ROAD,1928,1920
4201 2 30    0001,Parcel,F10,30,0.191734022,30 PELHAM ROAD,1928,1920
4201 2 28    0001,Parcel,F10,28,0.182584181,28 PELHAM ROAD,1928,1920
5821 2 88    0001,Parcel,E8,88,0.225820075,88 WALDEN STREET,1928,1920
5821 2 94    0001,Parcel,E8,94,0.212799311,94 WALDEN STREET,1928,1920
0791 1 51    0001,Parcel,F8,51,0.168132141,51 BRUNSWICK AVENUE,1928,1920
0161 2 32    0001,Parcel,F8,32,0.338775589,32 ARUNDEL AVENUE,1928,1920
2231 1 57    0001,Parcel,D10,57,0.243993659,57 GARFIELD ROAD,1928,1920
5311 2 112   0001,Parcel,C8,112,2.750457009,112 STONER DRIVE,1928,1920
5881 1 37    0001,Parcel,E10,37,0.254877669,37 WARDWELL ROAD,1928,1920
6341 1 53    0001,Parcel,E9,53,0.175517119,53 WOODROW STREET,1928,1920
3821 1 65    0001,Parcel,E10,65,0.258244493,65 NEWPORT AVENUE,1928,1920
3821 1 77    0001,Parcel,E10,77,0.206630803,77 NEWPORT AVENUE,1928,1920
4611 2 66    0001,Parcel,E10,66,0.268589818,66 RIGGS AVENUE,1928,1920
3701 2 188   0001,Parcel,D10,188,0.30781112,188 MOUNTAIN ROAD,1928,1920
2131 2 188   0001,Parcel,F10,188,0.206613292,188 FOUR MILE ROAD,1928,1920
4831 2 46    0001,Parcel,E11,46,0.348623084,46 SEDGWICK ROAD,1928,1920
5721 2 24    0001,Parcel,E10,24,0.232753409,24 VAN BUREN AVENUE,1928,1920
3801 2 116   0001,Parcel,G15,116,0.172569122,116 NEWINGTON ROAD,1928,1920
2501 2 180   0001,Parcel,G6,180,0.172773739,180 GRISWOLD DRIVE,1928,1920
6161 2 20    0001,Parcel,G10,20,0.13697639,20 WHITE AVENUE,1928,1920
6161 2 12    0001,Parcel,G10,12,0.147502695,12 WHITE AVENUE,1928,1920
4361 2 58    0001,Parcel,G10,58,0.107608486,58 PRICE BOULEVARD,1928,1920
3961 1 135   0001,Parcel,H10,135,0.110277649,135 OAKWOOD AVENUE,1928,1920
4361 2 100   0001,Parcel,G10,100,0.113889112,100 PRICE BOULEVARD,1928,1920
3151 2 28    0001,Parcel,H12,28,0.199331141,28 LAYTON STREET,1928,1920
1891 2 972   0001,Parcel,F9,972,0.518689905,972 FARMINGTON AVENUE,1928,1920
0031 2 1886  0001,Parcel,H4,1886,0.448717934,1886 ALBANY AVENUE,1928,1920
4611 1 49    0001,Parcel,E10,49,0.240894797,49 RIGGS AVENUE,1928,1920
5721 2 22    0001,Parcel,E10,22,0.222499721,22 VAN BUREN AVENUE,1928,1920
4601 2 64    0001,Parcel,D11,64,0.370704221,64 RIDGEWOOD ROAD,1928,1920
4831 1 193   0001,Parcel,D11,193,0.436455198,193 SEDGWICK ROAD,1928,1920
4661 2 78    0001,Parcel,F12,78,0.317994598,78 ROCKLEDGE DRIVE,1928,1920
5095 2 258   0001,Parcel,F12,258,0.319962862,258 SOUTH MAIN STREET,1928,1920
4711 1 73    0001,Parcel,F12,73,0.316939938,73 RUMFORD STREET,1928,1920
0471 1 173   0001,Parcel,H3,173,0.464197796,173 BLOOMFIELD AVENUE,1928,1920
0471 1 171   0001,Parcel,H3,171,1.562678047,171 BLOOMFIELD AVENUE,1928,1920
5095 2 232   0001,Parcel,F12,232,0.438574581,232 SOUTH MAIN STREET,1928,1920
4711 2 90    0001,Parcel,F12,90,0.356906576,90 RUMFORD STREET,1928,1920
5091 1 137   0001,Parcel,F15,137,0.17933624,137 SOMERSET STREET,1928,1920
0551 2 46    0001,Parcel,F9,46,0.224134444,46 BRACE ROAD,1928,1920
3271 1 11    0001,Parcel,F7,11,0.171428219,11 LINWOLD DRIVE,1928,1920
3271 1 9     0001,Parcel,F7,9,0.171206366,9 LINWOLD DRIVE,1928,1920
3271 2 34    0001,Parcel,F7,34,0.206614573,34 LINWOLD DRIVE,1928,1920
3836 2 186   0001,Parcel,F6,186,0.298670092,186 NORTH MAIN STREET,1928,1920
3836 2 184   0001,Parcel,F6,184,0.289790712,184 NORTH MAIN STREET,1928,1920
5331 1 41    0001,Parcel,H4,41,0.42965436,41 STRATFORD ROAD,1928,1920
0181 2 1544  0001,Parcel,H6,1544,0.463183931,1544 ASYLUM AVENUE,1928,1920
2126 2 32    0001,Parcel,G9,32,0.375676333,32 FOREST ROAD,1928,1920
4641 2 42    0001,Parcel,D10,42,0.369266874,42 ROBERTS LANE,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,180 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,180 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,180 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,182 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,184 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,184 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,184 FERN STREET,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_01,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_02,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_03,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_04,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_05,1928,1920
1981 2 180   0001,Condo Main,H7,180,5.111307108,777 PROSPECT AVENUE #1_06,1928,1920
5411 2 4     0001,Parcel,E10,4,0.427041312,4 SUNSET TERRACE,1928,1920
0861 1 101   0001,Parcel,G15,101,0.170377239,101 CAMBRIDGE STREET,1928,1920
3771 2 1106  0001,Parcel,G14,1106,5.763029994,1106 NEW BRITAIN AVENUE,1928,1920
6151 2 28    0001,Parcel,H5,28,0.449886204,28 WHETTEN ROAD,1928,1920
3838 2 374   0001,Parcel,G6,374,0.247040228,374 NORTH QUAKER LANE,1929,1920
3931 1 19    0001,Parcel,G4,19,0.35255056,19 NORWOOD ROAD,1929,1920
5761 1 11    0001,Parcel,H6,11,0.289983584,11 VARDON ROAD,1929,1920
0421 1 15    0001,Parcel,H6,15,0.257575945,15 BIRCH ROAD,1929,1920
5241 1 181   0001,Parcel,G6,181,0.322368928,181 STEELE ROAD,1929,1920
0251 2 152   0001,Parcel,G6,152,0.258299581,152 BALLARD DRIVE,1929,1920
3931 1 7     0001,Parcel,G4,7,0.357729336,7 NORWOOD ROAD,1929,1920
0471 2 366   0001,Parcel,G1,366,1.039354332,366 BLOOMFIELD AVENUE,1929,1920
0251 2 142   0001,Parcel,G6,142,0.172192596,142 BALLARD DRIVE,1929,1920
5331 2 32    0001,Parcel,H5,32,0.426228325,32 STRATFORD ROAD,1929,1920
3171 2 30    0001,Parcel,H4,30,1.030852666,30 LEDYARD ROAD,1929,1920
2686 2 20    0001,Parcel,G9,20,0.132874234,20 HIGH STREET,1929,1920
2686 2 16    0001,Parcel,G9,16,0.130684275,16 HIGH STREET,1929,1920
4211 1 59    0001,Parcel,G7,59,0.172171142,59 PENN DRIVE,1929,1920
3271 1 33    0001,Parcel,F7,33,0.340527711,33 LINWOLD DRIVE,1929,1920
2031 2 20    0001,Parcel,H7,20,0.303061645,20 FERNWOOD ROAD,1929,1920
4211 1 55    0001,Parcel,G7,55,0.17217134,55 PENN DRIVE,1929,1920
5811 1 89    0001,Parcel,H7,89,0.312217213,89 WALBRIDGE ROAD,1929,1920
2031 1 43    0001,Parcel,H7,43,0.378792742,43 FERNWOOD ROAD,1929,1920
3838 2 366   0001,Parcel,G6,366,0.491209723,366 NORTH QUAKER LANE,1929,1920
0421 1 11    0001,Parcel,H6,11,0.258597976,11 BIRCH ROAD,1929,1920
1111 1 125   0001,Parcel,E8,125,0.202104057,125 CLIFTON AVENUE,1929,1920
3171 2 34    0001,Parcel,H4,34,1.005420647,34 LEDYARD ROAD,1929,1920
3836 2 1226  0001,Parcel,E1,1226,0.46148351,1226 NORTH MAIN STREET,1929,1920
3838 2 388   0001,Parcel,G6,388,0.248452743,388 NORTH QUAKER LANE,1929,1920
3838 2 320   0001,Parcel,G6,320,0.289424418,320 NORTH QUAKER LANE,1929,1920
2031 1 7     0001,Parcel,H7,7,0.378791646,7 FERNWOOD ROAD,1929,1920
4211 2 34    0001,Parcel,G7,34,0.174608468,34 PENN DRIVE,1929,1920
6151 2 92    0001,Parcel,H5,92,0.464088648,92 WHETTEN ROAD,1929,1920
3681 2 22    0001,Parcel,F7,22,0.206614129,22 MONTCLAIR DRIVE,1929,1920
2031 2 8     0001,Parcel,H7,8,0.277641698,8 FERNWOOD ROAD,1929,1920
3271 2 22    0001,Parcel,F7,22,0.198005129,22 LINWOLD DRIVE,1929,1920
3931 2 24    0001,Parcel,G4,24,0.457454212,24 NORWOOD ROAD,1929,1920
1161 1 25    0001,Parcel,G4,25,0.45915452,25 COLONY ROAD,1929,1920
3671 1 21    0001,Parcel,F4,21,0.164746374,21 MOHEGAN DRIVE,1929,1920
1981 1 327   0001,Parcel,G7,327,0.172851539,327 FERN STREET,1929,1920
2176 2 112   0001,Parcel,G6,112,0.276161762,112 FOXCROFT ROAD,1929,1920
3171 1 85    0001,Parcel,G3,85,0.785835401,85 LEDYARD ROAD,1929,1920
1161 2 32    0001,Parcel,G4,32,0.377652309,32 COLONY ROAD,1929,1920
2501 2 66    0001,Parcel,G7,66,0.172188719,66 GRISWOLD DRIVE,1929,1920
0531 1 1739  0001,Parcel,E10,1739,0.206644795,1739 BOULEVARD,1929,1920
3931 1 15    0001,Parcel,G4,15,0.352002062,15 NORWOOD ROAD,1929,1920
3931 2 14    0001,Parcel,G4,14,0.333018348,14 NORWOOD ROAD,1929,1920
3931 1 11    0001,Parcel,G4,11,0.354111244,11 NORWOOD ROAD,1929,1920
0751 2 14    0001,Parcel,F6,14,0.380460152,14 BROOKSIDE BOULEVARD,1929,1920
1981 1 471   0001,Parcel,F8,471,0.236631971,471 FERN STREET,1929,1920
0181 2 1606  0001,Parcel,H6,1606,0.460049879,1606 ASYLUM AVENUE,1929,1920
5241 2 274   0001,Parcel,H5,274,0.238861215,274 STEELE ROAD,1929,1920
5241 2 262   0001,Parcel,H5,262,0.215954337,262 STEELE ROAD,1929,1920
2176 1 119   0001,Parcel,G6,119,0.24678389,119 FOXCROFT ROAD,1929,1920
3838 2 384   0001,Parcel,G6,384,0.24817266,384 NORTH QUAKER LANE,1929,1920
2176 1 115   0001,Parcel,G6,115,0.495647897,115 FOXCROFT ROAD,1929,1920
2176 2 116   0001,Parcel,G6,116,0.274481872,116 FOXCROFT ROAD,1929,1920
2501 1 81    0001,Parcel,G7,81,0.172169358,81 GRISWOLD DRIVE,1929,1920
0181 1 1637  0001,Parcel,G6,1637,0.220404969,1637 ASYLUM AVENUE,1929,1920
3838 1 397   0001,Parcel,G6,397,0.221490486,397 NORTH QUAKER LANE,1929,1920
1401 2 30    0001,Parcel,G7,30,0.21350044,30 CUMBERLAND ROAD,1929,1920
0251 1 61    0001,Parcel,F7,61,0.172178037,61 BALLARD DRIVE,1929,1920
0181 2 1600  0001,Parcel,H6,1600,0.457703565,1600 ASYLUM AVENUE,1929,1920
1111 2 98    0001,Parcel,F8,98,0.144501406,98 CLIFTON AVENUE,1929,1920
1111 1 133   0001,Parcel,E8,133,0.182888058,133 CLIFTON AVENUE,1929,1920
0791 2 106   0001,Parcel,F8,106,0.142597086,106 BRUNSWICK AVENUE,1929,1920
